max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,SaftyDegree,TET,TIT,dece,JerkViolation,JerkExceededArea,avgJerk
5768.5453,0.1544,1.0037,0.2782,0.5035,9.8451,2388.1779,0.2914,1.3962,0.2433,34.7344,1329.01,1.501444517,0.775,0.8,4.521,0.5,19.46944,29.85938
5784.2697,0.155,1.001,0.2783,0.5017,10.3381,2422.1124,0.2676,1.3983,0.2431,34.6905,1308.348,1.579049907,0.833,0.85,4.388,0.45,17.94154,25.93267
4301.7705,0.1448,1.0221,0.2182,0.5798,9.841,2420.4113,0.2756,1.8147,0.2446,32.7436,1285.5738,1.77893037,0.692,0.75,4.65,0.55,12.93037,24.08619
4278.8566,0.1471,1.0221,0.2197,0.5806,9.841,2409.6465,0.267,1.8154,0.2446,32.61,1284.5446,2.29205993,0.575,0.7,5.293,0.3,12.47492,29.65638
4359.0558,0.1499,1.0221,0.229,0.4991,9.988,2423.3063,0.2658,1.8154,0.2447,32.7102,1284.0211,1.717552767,0.726,0.75,5.008,0.3,7.09805,13.20597
4241.5142,0.1429,1.0221,0.2182,0.5798,9.841,2420.441,0.2756,1.813,0.2446,32.7436,1257.9149,1.859573931,0.63,0.7,4.571,0.55,12.18291,24.75075
4478.17,0.1448,1.0218,0.2304,0.4835,9.765,2423.2995,0.2761,1.8066,0.2391,31.9701,1303.0496,1.246874035,0.882,0.85,4.376,0.6,16.71283,24.52154
4398.2784,0.1551,1.0221,0.229,0.5065,9.9946,2423.3063,0.2655,1.8086,0.2447,32.6748,1284.7972,1.587230702,0.788,0.8,4.632,0.65,15.20701,25.99541
5768.7473,0.1389,1.0042,0.2784,0.5217,9.8451,2415.9943,0.2917,1.3962,0.2433,34.5525,1326.7654,1.299774007,0.905,0.9,4.363,0.7,20.43843,27.96922
5768.7473,0.1501,1.0041,0.2782,0.5104,9.8451,2393.109,0.2917,1.3962,0.2433,34.6338,1296.6082,0.968409584,0.996,0.95,3.864,0.75,17.28185,22.90255
5787.4103,0.156,1.0167,0.3729,0.4629,10.1464,2394.4312,0.3002,1.6767,0.2527,33.5036,1217.9895,0.721022367,1.104,1,3.701,0.7,10.68998,14.27047
4725.7648,0.1558,1.0652,0.2054,0.4612,9.72,2421.3852,0.2784,1.7973,0.2592,33.0321,1245.1818,0.756902639,1.134,1,4.068,0.7,19.32942,24.99943
5778.8875,0.1533,1.0168,0.3668,0.4629,9.7175,2393.2318,0.2999,1.3893,0.2551,34.4847,1252.0142,1.012148902,1.001,0.95,3.848,0.75,20.02811,25.97829
4724.7364,0.1572,1.0177,0.2231,0.581,9.6927,2421.3391,0.2703,1.7635,0.2592,33.2353,1240.1155,1.189714248,0.872,0.8,4.718,0.35,8.62442,13.78248
5755.2608,0.1532,1.0347,0.3724,0.5792,9.9665,2393.7257,0.2613,1.336,0.2551,35.3763,1253.0194,1.857882884,0.78,0.8,4.451,0.45,18.13579,27.74958
5754.8336,0.1559,1.0155,0.2094,0.581,9.6774,2394.6928,0.2728,1.7487,0.2586,33.2417,1243.4536,2.597323392,0.403,0.55,5.152,0.2,7.61125,18.28764
5744.433,0.1534,1.0161,0.2045,0.5792,9.6904,2393.9193,0.3214,1.7742,0.2594,33.2417,1245.1225,2.859643472,0.685,0.75,4.516,0.45,17.15691,28.33184
5268.7255,0.1532,1.0346,0.3669,0.4629,9.9645,2393.7552,0.2616,1.7086,0.2526,33.6334,1217.8942,-2.429265153,1.151,0.9,4.547,0.4,11.5081,15.82368
5754.2207,0.1532,1.0173,0.3724,0.4605,9.7079,2394.1587,0.2646,1.5582,0.2424,33.2161,1245.1237,1.68899537,0.847,0.85,3.966,0.65,17.33382,25.49651
5778.8875,0.1568,1.0371,0.2299,0.5825,9.7155,2409.6513,0.2707,1.409,0.253,34.3641,1307.6623,2.649881313,0.747,0.8,4.67,0.45,17.25305,26.53732
5745.4443,0.1596,1.0186,0.3762,0.5674,9.7302,2399.2528,0.2699,1.3558,0.2551,34.6778,1268.6752,2.135750995,0.546,0.65,4.886,0.15,2.61567,6.34471
5778.8875,0.1539,1.0166,0.3728,0.4617,9.7665,2393.9354,0.2596,1.3907,0.2551,34.4847,1251.6323,1.860478274,0.597,0.7,4.488,0.45,13.40144,24.45969
5257.5654,0.1605,1.0406,0.3665,0.4629,10.1464,2394.4312,0.3002,1.7086,0.2527,33.5095,1217.9895,1.784950422,0.676,0.75,3.747,0.6,18.09117,30.3433
5754.7039,0.1539,1.0166,0.2325,0.4807,9.8166,2394.1775,0.2596,1.3893,0.2394,34.8224,1251.3141,2.011608497,0.675,0.75,4.925,0.4,10.26579,17.73905
4724.6719,0.1495,1.0177,0.2224,0.581,9.6927,2421.9984,0.2704,1.7635,0.2592,33.053,1284.8682,1.497423957,0.772,0.75,5.093,0.25,8.30368,14.9907
4724.7364,0.1572,1.0177,0.2231,0.581,9.6238,2421.3391,0.2711,1.7635,0.2592,33.2384,1240.2442,1.352902105,0.784,0.75,5.084,0.25,8.23743,14.84902
5744.312,0.1559,1.0155,0.2095,0.581,9.6774,2394.1589,0.2727,1.7487,0.2586,33.2376,1243.4536,1.690045091,0.691,0.75,4.649,0.35,12.12084,20.24595
4725.7648,0.1558,1.0652,0.2054,0.4612,9.8549,2421.3852,0.2784,1.7973,0.2592,33.0321,1245.1818,1.963386292,0.72,0.75,4.903,0.45,17.43325,28.84563
4724.7364,0.1572,1.0177,0.2469,0.581,9.6927,2421.3391,0.2703,1.7635,0.2592,33.2353,1240.1155,2.300817373,0.832,0.8,5.032,0.35,10.65238,16.55386
5755.2608,0.1532,1.0347,0.3744,0.5816,9.9665,2393.7257,0.2614,1.336,0.2551,34.347,1310.3048,1.381090068,0.793,0.8,4.521,0.6,16.45102,25.73637
5754.995,0.1559,1.0155,0.2098,0.581,9.6774,2394.68,0.2746,1.7487,0.2587,33.2417,1252.4202,2.268451069,0.579,0.65,5.177,0.25,7.04425,14.24373
5744.433,0.1534,1.0161,0.2028,0.5792,9.6904,2393.9193,0.3214,1.7742,0.2594,33.2417,1245.1225,2.113352144,0.497,0.6,5.054,0.25,10.20766,21.90803
5744.1007,0.1604,1.0407,0.3725,0.5792,10.1484,2393.7257,0.2613,1.336,0.2552,35.2524,1253.1148,1.397197712,0.805,0.8,4.389,0.45,17.79628,27.28545
5755.2608,0.1532,1.0347,0.3724,0.5792,9.9665,2393.7257,0.2613,1.336,0.2635,35.3763,1276.4211,2.410206125,0.505,0.6,5.002,0.2,3.83497,9.00045
4724.7364,0.1572,1.0177,0.2231,0.581,9.6908,2393.8713,0.2688,1.7635,0.2592,33.2353,1240.1155,1.655981858,0.719,0.7,5.088,0.25,6.89474,12.62377
5754.2207,0.1477,1.0195,0.3724,0.4605,9.7079,2394.1587,0.2596,1.5582,0.2424,33.2164,1245.1237,1.054963584,0.982,0.95,3.623,0.65,18.15292,23.69862
4723.1862,0.1572,1.0135,0.2231,0.581,9.6965,2391.3507,0.2703,1.7635,0.2592,33.1552,1240.1728,0.78268743,1.049,0.9,5.195,0.35,10.20726,14.87344
4717.1,0.1573,1.0177,0.2224,0.581,9.6927,2421.9984,0.2704,1.7635,0.2592,33.053,1240.1665,2.898158341,0.581,0.65,4.885,0.25,6.23991,12.56041
5755.2608,0.1532,1.0347,0.3683,0.5792,10.3602,2423.1083,0.2613,1.336,0.2592,35.3763,1253.0194,3.364516277,0.678,0.75,4.342,0.35,13.84441,24.77912
4718.1284,0.1558,1.0666,0.2055,0.4612,9.72,2422.0442,0.2785,1.7973,0.2592,33.0321,1245.2328,2.404266539,0.674,0.7,5.243,0.3,17.14543,30.14744
5754.7039,0.1539,1.0166,0.2325,0.4807,9.7978,2394.1775,0.2596,1.3893,0.2386,34.8224,1248.0788,0.781816703,1.159,1.05,3.783,0.8,20.57708,24.05157
5778.8861,0.1537,1.0167,0.3728,0.4617,9.9656,2393.9354,0.2596,1.3907,0.2551,34.547,1244.9425,1.222575016,1.117,1,3.806,0.75,17.6594,23.32582
4725.7648,0.1558,1.0652,0.2242,0.4659,9.7197,2427.7834,0.2784,1.7973,0.2592,33.0321,1245.1743,1.451038314,0.747,0.75,5.082,0.3,7.25368,12.39504
5268.7255,0.1533,1.0346,0.3664,0.4629,9.9645,2394.4312,0.3002,1.7086,0.2526,33.6334,1217.8942,-3.611084775,0,0,3.766,0.7,7.65236,12.79056
5744.2625,0.1559,1.0155,0.2095,0.491,9.6774,2394.1589,0.2728,1.6936,0.2545,33.2376,1243.4536,1.411634751,0.944,0.95,3.718,0.75,18.52211,25.69306
5744.2638,0.1515,1.0155,0.2322,0.491,9.7173,2394.1308,0.3167,1.6956,0.2551,33.5073,1244.9868,1.451728547,0.806,0.85,4.556,0.5,17.12337,24.74269
4665.0888,0.1572,1.0177,0.2091,0.4616,9.6927,2422.5173,0.2592,1.7664,0.2592,33.223,1284.0391,0.660987137,0.995,0.85,4.927,0.4,12.06481,16.51823
5776.6966,0.1539,1.0166,0.3773,0.462,9.7665,2393.9354,0.2596,1.3907,0.2565,34.4847,1251.7815,2.162482647,0.695,0.75,4.301,0.4,14.91691,24.9932
5778.8875,0.1559,1.0166,0.3728,0.4617,9.7665,2393.9354,0.2596,1.3907,0.2551,34.4834,1251.6323,1.37553538,0.827,0.85,3.982,0.65,17.18583,25.30515
5754.7039,0.154,1.0177,0.2325,0.5814,9.8205,2421.5268,0.2704,1.4007,0.2421,34.8526,1251.3141,1.981429136,0.694,0.75,4.819,0.3,9.76793,17.82973
4725.7648,0.1558,1.0149,0.2054,0.4612,9.72,2421.8635,0.2785,1.7948,0.2592,32.9063,1245.1818,2.140849301,0.641,0.7,5.264,0.35,17.11227,30.21304
4724.7364,0.1572,1.0177,0.2177,0.4578,9.6927,2421.3391,0.2703,1.556,0.2592,33.2353,1240.1155,1.616011723,0.965,0.9,4.352,0.65,17.76578,24.46139
5814.3539,0.1539,1.0166,0.2323,0.4803,9.8166,2394.1775,0.2597,1.3867,0.2394,34.8346,1251.3141,1.209115844,0.917,0.9,3.767,0.75,18.68206,25.90955
5778.8875,0.1533,1.0083,0.3668,0.4612,9.7063,2393.2586,0.2883,1.3868,0.2548,34.4847,1252.0142,0.780391314,1.039,0.95,3.738,0.8,18.88994,24.79278
5754.564,0.1532,1.0346,0.3669,0.4804,9.8605,2394.1674,0.2616,1.4148,0.2395,33.6334,1218.3627,2.075845094,0.826,0.85,3.81,0.6,16.76326,24.57618
4724.7364,0.1572,1.0177,0.2088,0.4612,9.6927,2422.5173,0.2592,1.7637,0.2592,33.2353,1284.0391,1.196573381,0.848,0.8,5.083,0.5,15.41389,24.03252
5744.2638,0.1533,1.0155,0.2328,0.4894,10.1365,2394.1576,0.2875,1.6932,0.2548,33.5073,1244.9868,1.95690741,0.765,0.8,4.171,0.5,21.60091,33.00232
5744.2638,0.1516,1.0155,0.2328,0.4894,9.691,2394.1604,0.2745,1.6932,0.2548,33.5073,1244.9868,2.953546568,1.003,0.95,3.876,0.85,18.81633,24.73686
5744.2638,0.1533,1.0154,0.2328,0.4899,10.1213,2394.1604,0.2678,1.6932,0.2646,33.5073,1246.2273,1.58257364,0.689,0.75,4.787,0.45,13.19312,22.23882
5744.2638,0.1559,1.0155,0.2109,0.4894,10.1365,2381.6806,0.2728,1.6932,0.2549,33.5073,1244.9868,2.942688632,1.018,0.95,3.697,0.85,18.33833,24.17451
4927.6907,0.1485,1.0454,0.2511,0.522,9.8699,2429.0453,0.2634,1.8361,0.2459,32.8748,1261.3009,0.970745213,0.899,0.8,5.093,0.35,9.94791,15.54056
4925.3074,0.1394,1.0252,0.2768,0.5266,9.8824,2398.3494,0.2634,1.4685,0.2631,35.6704,1261.1652,-1.783626971,0,0,4.613,0.35,9.11958,12.06219
4840.3496,0.1583,1.025,0.2763,0.5815,9.7277,2393.303,0.2643,1.7763,0.2592,32.8718,1252.5883,3.668296671,0.783,0.75,5.071,0.3,8.46395,14.28713
4761.963,0.1394,1.0064,0.2762,0.5266,9.8824,2398.3494,0.2586,1.4685,0.2631,35.658,1261.1514,1.703942005,1.041,0.9,4.904,0.5,18.19192,24.50808
4819.1475,0.1579,1.0077,0.3504,0.522,9.8045,2398.6263,0.2755,1.4521,0.2454,35.769,1266.1036,7.828633763,0.686,0.7,5.005,0.25,6.91519,12.66262
4951.232,0.1394,1.0074,0.277,0.5266,9.8824,2427.5248,0.2938,1.4684,0.2469,35.6785,1260.7375,2.635905679,0.471,0.6,4.352,0.35,12.74215,27.49469
4761.0047,0.1583,1.025,0.2763,0.582,9.7277,2398.9989,0.2643,1.7763,0.2593,32.8718,1260.3178,1.565213463,0.751,0.75,5.043,0.3,10.01415,16.65697
4511.5899,0.1583,1.0251,0.2763,0.5815,9.6108,2393.303,0.2676,1.7763,0.2635,32.8718,1252.5883,1.418343826,0.953,0.85,5.081,0.4,8.3639,12.57352
4928.0549,0.1488,1.0004,0.3718,0.5815,9.8069,2398.3671,0.2605,1.3908,0.267,35.6701,1284.8295,1.448296166,0.859,0.8,5.045,0.2,6.7367,10.49985
4819.1475,0.1579,1.0077,0.3504,0.5143,9.8081,2398.6634,0.2755,1.4521,0.2454,35.829,1266.6787,1.320717996,0.849,0.8,4.876,0.3,7.33503,11.6866
4819.1475,0.1579,1.0077,0.35,0.5267,9.8045,2398.6263,0.2755,1.4521,0.2455,35.769,1266.1036,0.521853429,1.164,0.95,4.996,0.4,10.55121,14.52397
4761.963,0.1573,1.0064,0.276,0.5266,9.8824,2398.3494,0.2586,1.4685,0.2652,35.658,1261.1514,0.695092968,1.054,0.9,4.928,0.4,9.07796,12.72869
4928.0549,0.1488,1.0009,0.3732,0.5815,9.8069,2398.3671,0.2675,1.3908,0.267,35.6701,1284.8295,0.71193832,1.047,0.9,4.961,0.4,8.59052,12.09539
4879.9639,0.1394,1.0252,0.2747,0.526,9.8824,2398.3399,0.2634,1.4685,0.2631,35.6627,1261.1652,1.087391125,1.044,0.9,4.997,0.4,8.7662,12.31501
4928.0549,0.1488,1.0004,0.3718,0.5813,9.8069,2398.3667,0.2611,1.3908,0.266,35.6701,1284.8295,2.086227471,0.814,0.8,5.095,0.25,8.04658,13.64266
4822.2233,0.1477,1.0449,0.2511,0.5525,9.6338,2429.7186,0.2715,1.8361,0.2459,32.874,1260.1984,1.562346556,0.69,0.7,5.023,0.2,8.60216,15.36876
4922.7827,0.1579,1.0094,0.3417,0.5267,9.8645,2398.6104,0.298,1.4523,0.2663,35.772,1287.0159,0.98605547,0.94,0.85,4.952,0.35,9.44129,13.91292
4761.963,0.1394,1.0064,0.2762,0.526,9.8824,2398.3494,0.2586,1.4685,0.2631,35.642,1249.9631,-0.000586265,1.16,0.95,4.944,0.5,17.61888,17.39073
5023.3609,0.1597,1.0078,0.3504,0.5135,9.8041,2410.9079,0.2752,1.4521,0.2454,35.769,1266.0653,0.944160766,1.05,0.9,4.967,0.35,10.03794,13.79023
4842.8046,0.1418,1.025,0.2763,0.5815,9.7277,2392.9973,0.2643,1.7763,0.2592,33.0567,1252.5883,1.817265926,0.617,0.65,5.058,0.2,6.78147,13.3297
4828.1172,0.1479,1.0454,0.2511,0.5279,9.7497,2396.5036,0.3109,1.8361,0.262,32.4391,1260.2199,2.351711029,0.743,0.75,5.338,0.35,13.09591,21.73318
4922.496,0.1579,1.0094,0.3417,0.5267,10.0455,2398.6104,0.2981,1.4523,0.2663,35.8973,1287.0159,0.607936291,1.208,1,5.025,0.35,9.02957,12.49884
4751.1998,0.1396,1.0093,0.3514,0.5198,9.8694,2398.534,0.2592,1.771,0.2442,33.1597,1245.103,1.7993446,0.703,0.75,5.051,0.2,7.43823,14.69482
4822.2889,0.1485,1.0454,0.2511,0.5026,9.6188,2429.0453,0.2634,1.8361,0.2459,32.8748,1260.2042,2.096861408,0.78,0.75,5.167,0.4,18.55759,30.31463
4714.1363,0.1575,1.0076,0.3739,0.5807,9.7087,2396.3315,0.2633,1.5646,0.2593,32.8057,1252.1913,1.413249595,0.8,0.75,5.051,0.3,6.58243,11.37618
4764.5622,0.1477,1.0449,0.2511,0.5163,9.6399,2398.7485,0.2635,1.8294,0.2459,32.8748,1260.227,1.596662618,0.815,0.75,5.112,0.3,7.15744,12.24711
4922.8524,0.1566,1.0252,0.2768,0.5266,9.8824,2398.6551,0.2634,1.4685,0.2631,35.4855,1261.1652,-1.053400031,1.569,1.25,5.075,0.45,9.18649,12.24074
4925.7895,0.1486,1.0074,0.374,0.5819,9.8038,2398.3671,0.2626,1.3908,0.2672,35.6701,1286.577,0.816468857,0.995,0.85,5.051,0.35,7.98736,11.92039
4687.6208,0.1442,1.0448,0.3741,0.516,9.6254,2417.4788,0.3029,1.7789,0.2454,32.8305,1252.1913,1.479085139,0.772,0.75,5.092,0.25,7.53571,13.68771
4925.6512,0.1549,1.0113,0.2596,0.582,9.8673,2398.5845,0.2626,1.4372,0.2672,35.6723,1286.5821,1.357350593,0.836,0.8,4.947,0.3,7.25856,11.5831
4840.3614,0.1418,1.025,0.2763,0.5815,9.7277,2392.9973,0.2643,1.7763,0.2592,33.0567,1252.5883,1.193061676,0.878,0.8,5.069,0.35,9.65981,15.13703
4839.5554,0.1488,1.0009,0.3732,0.5815,9.8069,2398.3671,0.2675,1.3908,0.267,35.6701,1285.6102,2.405427973,0.861,0.8,4.901,0.3,7.73046,12.25244
4819.7661,0.1579,1.0093,0.3504,0.5263,9.8045,2398.6263,0.2752,1.4521,0.2453,35.769,1266.4972,0.942103994,0.96,0.85,4.933,0.35,6.77436,11.02072
4929.0475,0.1584,1.0072,0.2594,0.5714,9.8689,2398.1495,0.2604,1.4378,0.2631,35.3562,1285.3357,0.513808648,1.22,1,5.053,0.4,8.88904,12.46037
4822.2889,0.1485,1.0454,0.2511,0.5026,9.608,2429.0721,0.2634,1.8361,0.246,32.8748,1260.2042,1.523617487,0.864,0.8,5.045,0.35,8.98392,14.16302
4759.7733,0.1579,1.0077,0.3417,0.5267,9.8045,2398.6095,0.2981,1.4521,0.2456,35.7667,1266.1283,1.730776583,0.812,0.8,4.938,0.3,8.62462,13.51933
4927.6907,0.1484,1.0454,0.2511,0.522,9.8762,2464.9403,0.2634,1.8361,0.2459,32.8748,1261.3009,0.754103811,1.055,0.9,5.023,0.35,10.34415,14.11665
4887.5447,0.1486,1.0074,0.3742,0.5819,9.8061,2398.3671,0.2623,1.3894,0.2658,35.67,1286.8428,1.442794445,0.77,0.75,4.902,0.3,9.82783,16.38267
4843.9829,0.1582,1.0259,0.2763,0.5815,9.7279,2576.4473,0.2634,1.7763,0.2592,32.8711,1252.5883,4.170058224,0.756,0.75,4.894,0.25,9.17412,15.28462
4825.024,0.1402,1.0448,0.3508,0.5142,9.6373,2416.7409,0.3058,1.777,0.2459,32.727,1260.4616,2.808155911,0.67,0.7,5.038,0.35,17.89256,31.52464
4925.6512,0.1549,1.0113,0.2598,0.582,9.8696,2398.5845,0.2623,1.4357,0.2657,35.6722,1286.848,1.302351736,0.794,0.75,5.053,0.3,6.87976,11.83204
4751.1998,0.1402,1.0092,0.3508,0.52,9.8694,2398.5383,0.2592,1.771,0.2442,33.159,1260.4616,1.491071864,0.712,0.7,4.863,0.2,6.87051,12.6306
4925.4723,0.1582,1.0093,0.2746,0.5272,9.7324,2398.1483,0.3019,1.4669,0.2629,35.6687,1260.4642,-1.594760945,1.908,1.5,4.976,0.45,9.58728,12.76307
4715.4825,0.1442,1.0066,0.3741,0.5807,9.7087,2396.3315,0.2627,1.564,0.2593,32.8326,1252.1913,1.533276013,0.819,0.8,4.914,0.25,6.80554,11.71526
5026.6588,0.1597,1.0471,0.2763,0.5225,9.7317,2399.7246,0.31,1.8012,0.2652,32.8866,1261.3044,1.159409755,0.948,0.85,4.912,0.35,9.88661,14.49634
4822.2233,0.1477,1.0437,0.2511,0.5529,9.8029,2429.7186,0.2715,1.8353,0.2499,32.874,1260.1984,2.869065549,0.621,0.7,5.285,0.2,6.3341,12.67141
4989.1242,0.1584,1.0711,0.2598,0.5713,9.8689,2398.1495,0.2588,1.4364,0.2646,35.3828,1286.2931,0.724448985,1.072,0.9,5.08,0.4,8.83069,12.38803
4925.3074,0.1394,1.025,0.277,0.5266,9.8824,2398.3494,0.2634,1.4684,0.2631,35.6704,1261.1652,-0.577266133,0,0,5.107,0.45,9.2211,12.25861
4840.3496,0.1582,1.0247,0.2764,0.5815,9.7277,2399.9619,0.2643,1.7762,0.2592,32.8997,1254.4035,1.21974921,0.867,0.8,5.134,0.35,9.11554,14.3766
4762.5119,0.1411,1.0073,0.2598,0.582,9.8696,2398.5841,0.2582,1.4361,0.2458,35.6732,1264.9677,3.47461388,1.211,1,5.005,0.45,11.19837,14.58485
4591.2167,0.1473,1.0601,0.235,0.5485,10.3179,2462.5749,0.2861,1.8561,0.2446,32.8303,1251.132,1.492933845,0.824,0.8,5.136,0.3,7.44748,12.70207
4939.5822,0.1601,1.0343,0.328,0.5331,10.2604,2413.6867,0.2859,1.8118,0.2458,31.9978,1234.7733,0.992440751,0.896,0.8,5.184,0.25,6.12805,9.83067
4905.8107,0.1612,1.0228,0.3352,0.5281,10.3229,2414.1405,0.2859,1.4525,0.2462,34.1443,1251.1295,0.682468937,1.055,0.9,4.999,0.3,9.91036,13.59578
4540.9464,0.1629,1.058,0.233,0.5682,10.3908,2457.1955,0.2712,1.8605,0.2476,32.5601,1252.4393,10.47316842,0.825,0.8,5.064,0.3,10.18432,16.8956
4722.0483,0.1473,1.0235,0.2324,0.5795,10.323,2411.718,0.2712,1.4448,0.2144,35.2391,1251.0311,1.710867605,0.964,0.85,4.941,0.35,8.2473,12.32463
4905.8107,0.1612,1.0223,0.3221,0.5281,10.3229,2414.2286,0.2626,1.4524,0.2453,34.1678,1233.7764,1.499693339,1.076,0.9,4.97,0.35,8.06161,11.33374
4734.0886,0.158,1.0229,0.3301,0.5673,10.3425,2414.1609,0.2721,1.7066,0.2464,32.9657,1233.6933,1.847987346,0.901,0.85,5.024,0.35,7.6672,12.28803
4624.2551,0.1462,1.0707,0.2282,0.5684,10.3318,2412.7201,0.3039,1.8502,0.2458,32.8353,1254.1321,-0.411651669,1.306,1.05,5.307,0.45,12.08654,15.71482
4928.7037,0.1471,1.0223,0.2281,0.5734,10.2588,2412.7143,0.2642,1.4534,0.2453,34.5836,1253.598,0.917669566,0.976,0.85,4.981,0.35,9.33328,13.72999
4960.8974,0.1449,1.0714,0.2376,0.5799,10.2834,2385.9107,0.2718,1.7991,0.2156,32.7067,1221.4061,1.755893212,0.665,0.7,5.111,0.2,7.18827,14.05268
4965.8103,0.1479,1.0454,0.327,0.504,9.845,2413.09,0.271,1.8103,0.2458,31.8686,1235.8774,1.173396313,0.925,0.85,5.162,0.35,9.72481,15.22748
4944.2787,0.1473,1.0444,0.2345,0.5706,10.0952,2463.4941,0.2718,1.8058,0.2121,32.8005,1251.8119,1.454873123,0.76,0.75,5.073,0.25,7.67989,12.86945
4591.2167,0.1448,1.0704,0.233,0.5485,10.5904,2412.0702,0.2717,1.8538,0.2457,32.8302,1254.0218,1.475207934,0.808,0.8,5.097,0.25,7.56623,12.95611
4828.2321,0.1455,1.0581,0.2351,0.5488,10.3311,2410.32,0.2853,1.8511,0.2458,32.5686,1254.0143,1.339324003,0.857,0.8,5.15,0.3,10.14338,16.83983
4975.5933,0.1438,1.0594,0.235,0.5307,10.2798,2410.3695,0.2847,1.851,0.2458,32.7642,1254.082,2.166239395,0.681,0.7,5.13,0.2,8.20303,14.67242
4628.6247,0.1664,1.0577,0.2258,0.5793,10.3316,2410.9433,0.2733,1.8502,0.2475,32.5601,1252.0753,1.2766939,0.856,0.8,5.251,0.3,8.69719,14.60609
4944.4232,0.1462,1.0448,0.2283,0.5794,10.3316,2412.855,0.2634,1.8318,0.2471,32.7662,1253.8946,1.766559416,0.71,0.7,5.191,0.2,6.00693,10.93992
4975.6974,0.1465,1.058,0.2418,0.5676,10.3334,2414.2386,0.2645,1.8501,0.2458,32.7411,1252.0745,0.826166798,1.042,0.9,5.225,0.35,10.22066,14.87445
4944.2787,0.1449,1.0444,0.2345,0.5706,10.2574,2413.6393,0.2709,1.8008,0.2132,32.6705,1235.8903,2.39128346,0.661,0.7,4.953,0.25,6.39758,11.78846
4960.796,0.1473,1.0235,0.2344,0.5796,10.323,2411.718,0.2712,1.4524,0.2437,35.2391,1251.133,2.648764105,0.973,0.85,5.015,0.3,9.10668,13.27591
4975.5933,0.1438,1.0594,0.2396,0.5307,10.2798,2409.8516,0.2712,1.8501,0.2455,32.7642,1252.0368,-0.00037985,1.09,0.9,4.79,0.5,19.14259,18.6529
4927.2403,0.1472,1.0234,0.2344,0.5321,10.323,2411.718,0.2712,1.4525,0.2461,35.2391,1251.0802,1.019596006,0.883,0.8,4.939,0.25,8.68128,13.42657
4936.5495,0.14,1.0699,0.2329,0.5505,10.3219,2456.2109,0.2712,1.851,0.2458,32.8243,1234.15,2.607303624,0.657,0.7,5.012,0.2,6.88503,13.49055
4591.2167,0.1448,1.0704,0.2331,0.5485,10.3209,2412.0364,0.2712,1.8513,0.2457,32.8302,1235.0186,1.473646922,0.771,0.75,5.122,0.2,5.17309,9.53999
4591.2167,0.1454,1.0581,0.2276,0.5488,10.3311,2409.8021,0.2717,1.8502,0.2455,32.5686,1251.969,2.095881734,0.826,0.8,4.961,0.25,7.54988,12.85601
4623.2855,0.1664,1.0585,0.2331,0.5694,10.3319,2413.021,0.2712,1.851,0.2474,32.5825,1253.3078,1.987569312,0.781,0.75,5.247,0.25,7.32275,13.32832
4734.0886,0.158,1.0229,0.3301,0.5673,10.3281,2414.1609,0.2721,1.7066,0.2464,32.9657,1239.8523,1.85852199,0.652,0.7,4.958,0.2,5.66591,11.47465
4965.8103,0.1615,1.0454,0.327,0.504,9.845,2413.09,0.271,1.8103,0.2458,31.8686,1235.8774,1.706411723,0.679,0.7,4.778,0.25,7.23305,14.54372
4944.2529,0.1463,1.0448,0.327,0.507,9.8464,2413.09,0.271,1.8103,0.2458,31.902,1235.4138,1.171932171,0.874,0.8,5.034,0.3,7.35672,11.73034
4960.8974,0.1449,1.0531,0.2376,0.5799,10.283,2385.9107,0.2718,1.7991,0.2159,32.7074,1205.4239,1.85654839,0.8,0.75,5.083,0.25,7.89426,13.20157
4540.9464,0.1629,1.058,0.2331,0.5682,10.3908,2457.1955,0.2718,1.8605,0.2476,32.5618,1252.4393,2.409018802,0.838,0.85,4.542,0.55,17.75254,27.57951
4734.0886,0.158,1.0356,0.3301,0.5673,10.3464,2414.1609,0.2721,1.7066,0.2464,32.9657,1233.6933,1.733819423,0.784,0.8,4.971,0.25,7.13415,13.1919
4928.7037,0.1471,1.007,0.2281,0.5734,10.2575,2419.6049,0.2642,1.4534,0.2453,34.5836,1253.598,-1.122249732,1.385,1.1,5.051,0.3,8.56503,11.23544
4934.3107,0.1471,1.0223,0.2283,0.5734,10.2588,2412.8444,0.2642,1.4534,0.2453,34.5836,1253.6098,0.618973517,1.057,0.9,4.988,0.45,11.28708,14.72298
4725.3993,0.1473,1.0234,0.2325,0.5795,10.323,2411.718,0.2712,1.4448,0.213,35.2391,1251.0311,1.18801048,0.933,0.85,5.036,0.4,12.53068,18.2607
4722.1602,0.158,1.0356,0.3301,0.5673,10.3464,2414.1609,0.2721,1.7066,0.2464,32.9657,1233.6933,1.353817851,0.782,0.75,4.994,0.25,6.69471,11.41121
4905.8029,0.1612,1.0223,0.3221,0.5282,10.3224,2413.715,0.2642,1.4524,0.2453,34.1678,1233.7764,0.573972993,1.203,1,4.968,0.4,10.39992,13.52734
4722.0483,0.1473,1.0235,0.2324,0.5795,10.323,2411.718,0.2712,1.4448,0.2144,35.2391,1273.3463,1.309996774,0.858,0.8,5.129,0.35,11.79648,18.3397
